kepid fits i j k l period prad srad kepmag activity transitid syntheticid plphase synpixmin synpixmax synxmin synxmax
9833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2010355172524_llc.fits 0 0 2 3 1.836962673 0.999592722 0.435 14.393 0.000699699 56_0 56 0.9256 83 86 672.123914203 672.185212596
9833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2010355172524_llc.fits 0 0 2 3 1.836962673 0.999592722 0.435 14.393 0.000699699 56_1 56 0.9256 83 86 673.960914203 674.022212596
9833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2010355172524_llc.fits 0 0 2 3 1.836962673 0.999592722 0.435 14.393 0.000699699 56_2 56 0.9256 83 86 675.797914203 675.859212596
9833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2010355172524_llc.fits 0 0 2 3 1.836962673 0.999592722 0.435 14.393 0.000699699 56_3 56 0.9256 83 86 677.634914203 677.696212596
9833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2010355172524_llc.fits 0 0 2 3 1.836962673 0.999592722 0.435 14.393 0.000699699 56_4 56 0.9256 83 86 679.471914203 679.533212596
9833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2010355172524_llc.fits 0 0 2 3 1.836962673 0.999592722 0.435 14.393 0.000699699 56_5 56 0.9256 83 86 681.308914203 681.370212596
9833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2010355172524_llc.fits 0 0 2 3 1.836962673 0.999592722 0.435 14.393 0.000699699 56_6 56 0.9256 83 86 683.145914203 683.207212596
9833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2010355172524_llc.fits 0 0 2 3 1.836962673 0.999592722 0.435 14.393 0.000699699 56_7 56 0.9256 83 86 684.982914203 685.044212596
9833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2010355172524_llc.fits 0 0 2 3 1.836962673 0.999592722 0.435 14.393 0.000699699 56_8 56 0.9256 83 86 686.819914203 686.881212596
9833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2010355172524_llc.fits 0 0 2 3 1.836962673 0.999592722 0.435 14.393 0.000699699 56_9 56 0.9256 83 86 688.656914203 688.718212596
9833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2010355172524_llc.fits 0 0 2 3 1.836962673 0.999592722 0.435 14.393 0.000699699 56_10 56 0.9256 83 86 692.330914203 692.392212596
9833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2010355172524_llc.fits 0 0 2 3 1.836962673 0.999592722 0.435 14.393 0.000699699 56_11 56 0.9256 83 86 694.167914203 694.229212596
9833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2010355172524_llc.fits 0 0 2 3 1.836962673 0.999592722 0.435 14.393 0.000699699 56_12 56 0.9256 83 86 696.004914203 696.066212596
9833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2010355172524_llc.fits 0 0 2 3 1.836962673 0.999592722 0.435 14.393 0.000699699 56_13 56 0.9256 83 86 697.841914203 697.903212596
9833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2010355172524_llc.fits 0 0 2 3 1.836962673 0.999592722 0.435 14.393 0.000699699 56_14 56 0.9256 83 86 699.678914203 699.740212596
8474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2010355172524_llc.fits 0 0 2 4 6.990044351 0.921224765 0.494 14.982 0.000839662 57_0 57 0.1907 65 69 683.66765144 683.749382711
8474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2010355172524_llc.fits 0 0 2 4 6.990044351 0.921224765 0.494 14.982 0.000839662 57_1 57 0.1907 65 69 697.64765144 697.729382711
8474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2010355172524_llc.fits 0 0 2 4 6.990044351 0.921224765 0.494 14.982 0.000839662 57_2 57 0.1907 65 69 704.63765144 704.719382711
8474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2010355172524_llc.fits 0 0 2 4 6.990044351 0.921224765 0.494 14.982 0.000839662 57_3 57 0.1907 65 69 711.62765144 711.709382711
10936170 /raw/kepler/lightcurves/0109/010936170/kplr010936170-2009350155506_llc.fits 0 0 2 5 13.06322679 0.78792645 0.51 15.046 0.000974422 58_0 58 0.7185 459 464 314.311003879 314.413167792
10936170 /raw/kepler/lightcurves/0109/010936170/kplr010936170-2009350155506_llc.fits 0 0 2 5 13.06322679 0.78792645 0.51 15.046 0.000974422 58_1 58 0.7185 459 464 327.374003879 327.476167792
9225647 /raw/kepler/lightcurves/0092/009225647/kplr009225647-2012277125453_llc.fits 0 0 2 6 32.43107087 0.707685304 0.605 13.919 0.001198601 59_0 59 0.4122 654 660 1288.627365 1288.74997
5265188 /raw/kepler/lightcurves/0052/005265188/kplr005265188-2010355172524_llc.fits 0 0 2 7 30.85840696 0.810611708 0.565 14.786 0.001329611 60_0 60 0.3619 546 552 692.2905129 692.4131088
10963429 /raw/kepler/lightcurves/0109/010963429/kplr010963429-2010174085026_llc.fits 0 0 2 8 34.36652167 0.935444769 0.36 15.179 0.001520693 61_0 61 0.7233 1217 1221 507.0821526 507.1638895
11514174 /raw/kepler/lightcurves/0115/011514174/kplr011514174-2009350155506_llc.fits 0 0 2 9 36.86571192 0.818349852 0.537 15.346 0.001742307 62_0 62 0.6582 1188 1194 307.6906227 307.8132196
8042251 /raw/kepler/lightcurves/0080/008042251/kplr008042251-2011073133259_llc.fits 0 0 2 10 34.3123698 0.83717972 0.593 11.264 0.00202411 63_0 63 0.8041 1351 1356 787.9998506 788.1020197
9333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2010174085026_llc.fits 0 0 2 11 4.602645851 0.851683543 0.29 12.889 0.002231568 64_0 64 0.7331 165 168 459.306633484 459.367936434
9333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2010174085026_llc.fits 0 0 2 11 4.602645851 0.851683543 0.29 12.889 0.002231568 64_1 64 0.7331 165 168 463.909633484 463.970936434
9333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2010174085026_llc.fits 0 0 2 11 4.602645851 0.851683543 0.29 12.889 0.002231568 64_2 64 0.7331 165 168 468.512633484 468.573936434
9333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2010174085026_llc.fits 0 0 2 11 4.602645851 0.851683543 0.29 12.889 0.002231568 64_3 64 0.7331 165 168 473.115633484 473.176936434
9333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2010174085026_llc.fits 0 0 2 11 4.602645851 0.851683543 0.29 12.889 0.002231568 64_4 64 0.7331 165 168 477.718633484 477.779936434
9333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2010174085026_llc.fits 0 0 2 11 4.602645851 0.851683543 0.29 12.889 0.002231568 64_5 64 0.7331 165 168 482.321633484 482.382936434
8678445 /raw/kepler/lightcurves/0086/008678445/kplr008678445-2011073133259_llc.fits 0 0 2 12 11.73582431 0.753727172 0.588 15.226 0.002562324 65_0 65 0.9848 566 571 759.474796466 759.576964405
8678445 /raw/kepler/lightcurves/0086/008678445/kplr008678445-2011073133259_llc.fits 0 0 2 12 11.73582431 0.753727172 0.588 15.226 0.002562324 65_1 65 0.9848 566 571 771.210796466 771.312964405
7802933 /raw/kepler/lightcurves/0078/007802933/kplr007802933-2012004120508_llc.fits 0 0 2 13 13.70018887 0.771626363 0.47 14.457 0.002886951 66_0 66 0.2181 146 151 1060.81044375 1060.91260785
7802933 /raw/kepler/lightcurves/0078/007802933/kplr007802933-2012004120508_llc.fits 0 0 2 13 13.70018887 0.771626363 0.47 14.457 0.002886951 66_1 66 0.2181 146 151 1074.51044375 1074.61260785
3322943 /raw/kepler/lightcurves/0033/003322943/kplr003322943-2009350155506_llc.fits 0 0 2 14 44.8877703 0.788507019 0.56 15.092 0.003254503 67_0 67 0.4714 1036 1042 303.7052415 303.8278371
12268054 /raw/kepler/lightcurves/0122/012268054/kplr012268054-2010078095331_llc.fits 0 0 2 15 20.25265459 0.773595497 0.609 13.212 0.003874598 68_0 68 0.9605 952 957 405.5038385 405.6060062
6276708 /raw/kepler/lightcurves/0062/006276708/kplr006276708-2011271113734_llc.fits 0 0 2 16 42.04842045 0.845471047 0.557 15.31 0.004648632 69_0 69 0.1522 313 319 963.6727478 963.7953483
11714250 /raw/kepler/lightcurves/0117/011714250/kplr011714250-2011271113734_llc.fits 0 0 2 17 28.21620805 0.856433628 0.556 13.646 0.006120298 70_0 70 0.0271 37 43 965.919803904 966.042405444
11714250 /raw/kepler/lightcurves/0117/011714250/kplr011714250-2011271113734_llc.fits 0 0 2 17 28.21620805 0.856433628 0.556 13.646 0.006120298 70_1 70 0.0271 37 43 994.135803904 994.258405444
5428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2009350155506_llc.fits 0 0 2 18 20.10592094 0.605665607 0.454 14.781 0.010578581 71_0 71 0.821 808 812 320.1331414 320.2148724
12835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2012277125453_llc.fits 0 0 2 19 2.661505599 0.93715089 0.488 15.187 0.020991773 72_0 72 0.7519 98 101 1332.29395825 1332.35525917
12835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2012277125453_llc.fits 0 0 2 19 2.661505599 0.93715089 0.488 15.187 0.020991773 72_1 72 0.7519 98 101 1334.95595825 1335.01725917
12835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2012277125453_llc.fits 0 0 2 19 2.661505599 0.93715089 0.488 15.187 0.020991773 72_2 72 0.7519 98 101 1337.61795825 1337.67925917
12835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2012277125453_llc.fits 0 0 2 19 2.661505599 0.93715089 0.488 15.187 0.020991773 72_3 72 0.7519 98 101 1340.27995825 1340.34125917
12835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2012277125453_llc.fits 0 0 2 19 2.661505599 0.93715089 0.488 15.187 0.020991773 72_4 72 0.7519 98 101 1342.94195825 1343.00325917
12835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2012277125453_llc.fits 0 0 2 19 2.661505599 0.93715089 0.488 15.187 0.020991773 72_5 72 0.7519 98 101 1345.60395825 1345.66525917
12835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2012277125453_llc.fits 0 0 2 19 2.661505599 0.93715089 0.488 15.187 0.020991773 72_6 72 0.7519 98 101 1348.26595825 1348.32725917
12835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2012277125453_llc.fits 0 0 2 19 2.661505599 0.93715089 0.488 15.187 0.020991773 72_7 72 0.7519 98 101 1350.92795825 1350.98925917
12835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2012277125453_llc.fits 0 0 2 19 2.661505599 0.93715089 0.488 15.187 0.020991773 72_8 72 0.7519 98 101 1353.58995825 1353.65125917
12835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2012277125453_llc.fits 0 0 2 19 2.661505599 0.93715089 0.488 15.187 0.020991773 72_9 72 0.7519 98 101 1356.25195825 1356.31325917
12835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2012277125453_llc.fits 0 0 2 19 2.661505599 0.93715089 0.488 15.187 0.020991773 72_10 72 0.7519 98 101 1358.91395825 1358.97525917
3232334 /raw/kepler/lightcurves/0032/003232334/kplr003232334-2011177032512_llc.fits 0 0 3 0 27.34558595 0.608345819 0.602 13.904 0.000263363 73_0 73 0.8573 1148 1153 865.058003 865.1601761
12257167 /raw/kepler/lightcurves/0122/012257167/kplr012257167-2009259160929_llc.fits 0 0 3 1 26.83164968 0.962039533 0.393 15.156 0.000483863 74_0 74 0.3772 495 499 230.0444309 230.1261648
6470362 /raw/kepler/lightcurves/0064/006470362/kplr006470362-2013131215648_llc.fits 0 0 3 2 4.113754296 0.869726112 0.27 15.297 0.000586369 75_0 75 0.7246 146 148 1563.37355383 1563.41442231
6470362 /raw/kepler/lightcurves/0064/006470362/kplr006470362-2013131215648_llc.fits 0 0 3 2 4.113754296 0.869726112 0.27 15.297 0.000586369 75_1 75 0.7246 146 148 1567.48755383 1567.52842231
6470362 /raw/kepler/lightcurves/0064/006470362/kplr006470362-2013131215648_llc.fits 0 0 3 2 4.113754296 0.869726112 0.27 15.297 0.000586369 75_2 75 0.7246 146 148 1571.60155383 1571.64242231
6470362 /raw/kepler/lightcurves/0064/006470362/kplr006470362-2013131215648_llc.fits 0 0 3 2 4.113754296 0.869726112 0.27 15.297 0.000586369 75_3 75 0.7246 146 148 1575.71555383 1575.75642231
6470362 /raw/kepler/lightcurves/0064/006470362/kplr006470362-2013131215648_llc.fits 0 0 3 2 4.113754296 0.869726112 0.27 15.297 0.000586369 75_4 75 0.7246 146 148 1579.82955383 1579.87042231
6470362 /raw/kepler/lightcurves/0064/006470362/kplr006470362-2013131215648_llc.fits 0 0 3 2 4.113754296 0.869726112 0.27 15.297 0.000586369 75_5 75 0.7246 146 148 1588.05755383 1588.09842231
9833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2009350155506_llc.fits 0 0 3 3 47.61462676 0.659263686 0.435 14.393 0.000699699 76_0 76 0.5255 1225 1230 330.0029994 330.1051634
8474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2009166043257_llc.fits 0 0 3 4 10.91860874 0.624314126 0.494 14.982 0.000839662 77_0 77 0.2521 134 139 135.599746448 135.701917625
8474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2009166043257_llc.fits 0 0 3 4 10.91860874 0.624314126 0.494 14.982 0.000839662 77_1 77 0.2521 134 139 146.518746448 146.620917625
8474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2009166043257_llc.fits 0 0 3 4 10.91860874 0.624314126 0.494 14.982 0.000839662 77_2 77 0.2521 134 139 157.437746448 157.539917625
10936170 /raw/kepler/lightcurves/0109/010936170/kplr010936170-2009350155506_llc.fits 0 0 3 5 22.1435429 0.747013426 0.51 15.046 0.000974422 78_0 78 0.8795 953 958 336.9505247 337.0526886
9225647 /raw/kepler/lightcurves/0092/009225647/kplr009225647-2009350155506_llc.fits 0 0 3 6 19.34331706 0.903532984 0.605 13.919 0.001198601 79_0 79 0.7326 694 698 292.1615884 292.2433196
5265188 /raw/kepler/lightcurves/0052/005265188/kplr005265188-2013098041711_llc.fits 0 0 3 7 11.81541837 0.799081985 0.565 14.786 0.001329611 80_0 80 0.5934 343 348 1495.67651937 1495.77868657
5265188 /raw/kepler/lightcurves/0052/005265188/kplr005265188-2013098041711_llc.fits 0 0 3 7 11.81541837 0.799081985 0.565 14.786 0.001329611 80_1 80 0.5934 343 348 1507.49151937 1507.59368657
10963429 /raw/kepler/lightcurves/0109/010963429/kplr010963429-2010009091648_llc.fits 0 0 3 8 48.26721962 0.789756102 0.36 15.179 0.001520693 81_0 81 0.1622 383 388 360.2028471 360.3050134
11514174 /raw/kepler/lightcurves/0115/011514174/kplr011514174-2010355172524_llc.fits 0 0 3 9 25.11127718 0.513298727 0.537 15.346 0.001742307 82_0 82 0.4818 592 597 664.6865392 664.7887038
8042251 /raw/kepler/lightcurves/0080/008042251/kplr008042251-2013098041711_llc.fits 0 0 3 10 23.95413796 0.929102916 0.593 11.264 0.00202411 83_0 83 0.7559 886 891 1542.817122 1542.919292
9333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2012277125453_llc.fits 0 0 3 11 38.18184759 0.889266609 0.29 12.889 0.002231568 84_0 84 0.0534 99 103 1319.727832 1319.809566
8678445 /raw/kepler/lightcurves/0086/008678445/kplr008678445-2011177032512_llc.fits 0 0 3 12 39.57241736 0.886439581 0.588 15.226 0.002562324 85_0 85 0.293 567 573 882.7541511 882.876757
7802933 /raw/kepler/lightcurves/0078/007802933/kplr007802933-2012088054726_llc.fits 0 0 3 13 17.26559669 0.940775226 0.47 14.457 0.002886951 86_0 86 0.4312 364 369 1111.38223808 1111.48440495
7802933 /raw/kepler/lightcurves/0078/007802933/kplr007802933-2012088054726_llc.fits 0 0 3 13 17.26559669 0.940775226 0.47 14.457 0.002886951 86_1 86 0.4312 364 369 1128.64823808 1128.75040495
3322943 /raw/kepler/lightcurves/0033/003322943/kplr003322943-2009350155506_llc.fits 0 0 3 14 23.53555738 0.797687479 0.56 15.092 0.003254503 87_0 87 0.1236 142 148 285.724568717 285.847164296
3322943 /raw/kepler/lightcurves/0033/003322943/kplr003322943-2009350155506_llc.fits 0 0 3 14 23.53555738 0.797687479 0.56 15.092 0.003254503 87_1 87 0.1236 142 148 309.260568717 309.383164296
12268054 /raw/kepler/lightcurves/0122/012268054/kplr012268054-2009166043257_llc.fits 0 0 3 15 47.4330204 0.904320951 0.609 13.212 0.003874598 88_0 88 0.1747 405 412 142.1170596 142.2600996
6276708 /raw/kepler/lightcurves/0062/006276708/kplr006276708-2009166043257_llc.fits 0 0 3 16 40.70354705 0.776163808 0.557 15.31 0.004648632 89_0 89 0.438 873 878 150.6596362 150.7618078
11714250 /raw/kepler/lightcurves/0117/011714250/kplr011714250-2013011073258_llc.fits 0 0 3 17 46.20369698 0.772135053 0.556 13.646 0.006120298 90_0 90 0.2342 529 536 1408.571565 1408.714596
5428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2010265121752_llc.fits 0 0 3 18 3.046936604 0.759406683 0.454 14.781 0.010578581 91_0 91 0.2402 35 39 581.196661572 581.27839544
5428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2010265121752_llc.fits 0 0 3 18 3.046936604 0.759406683 0.454 14.781 0.010578581 91_1 91 0.2402 35 39 584.243661572 584.32539544
5428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2010265121752_llc.fits 0 0 3 18 3.046936604 0.759406683 0.454 14.781 0.010578581 91_2 91 0.2402 35 39 587.290661572 587.37239544
5428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2010265121752_llc.fits 0 0 3 18 3.046936604 0.759406683 0.454 14.781 0.010578581 91_3 91 0.2402 35 39 590.337661572 590.41939544
5428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2010265121752_llc.fits 0 0 3 18 3.046936604 0.759406683 0.454 14.781 0.010578581 91_4 91 0.2402 35 39 593.384661572 593.46639544
5428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2010265121752_llc.fits 0 0 3 18 3.046936604 0.759406683 0.454 14.781 0.010578581 91_5 91 0.2402 35 39 596.431661572 596.51339544
5428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2010265121752_llc.fits 0 0 3 18 3.046936604 0.759406683 0.454 14.781 0.010578581 91_6 91 0.2402 35 39 599.478661572 599.56039544
5428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2010265121752_llc.fits 0 0 3 18 3.046936604 0.759406683 0.454 14.781 0.010578581 91_7 91 0.2402 35 39 602.525661572 602.60739544
5428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2010265121752_llc.fits 0 0 3 18 3.046936604 0.759406683 0.454 14.781 0.010578581 91_8 91 0.2402 35 39 605.572661572 605.65439544
5428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2010265121752_llc.fits 0 0 3 18 3.046936604 0.759406683 0.454 14.781 0.010578581 91_9 91 0.2402 35 39 608.619661572 608.70139544
12835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2011271113734_llc.fits 0 0 3 19 44.49978674 0.944151287 0.488 15.187 0.020991773 92_0 92 0.4615 1005 1011 937.925345 938.0479481
3232334 /raw/kepler/lightcurves/0032/003232334/kplr003232334-2010174085026_llc.fits 0 0 4 0 29.15383537 0.871236744 0.602 13.904 0.000263363 93_0 93 0.789 1126 1132 520.5487557 520.6713624
12257167 /raw/kepler/lightcurves/0122/012257167/kplr012257167-2009259160929_llc.fits 0 0 4 1 29.35293154 0.716402375 0.393 15.156 0.000483863 94_0 94 0.2838 407 412 216.3130748 216.4152429
6470362 /raw/kepler/lightcurves/0064/006470362/kplr006470362-2012277125453_llc.fits 0 0 4 2 17.92062775 0.9752875 0.27 15.297 0.000586369 95_0 95 0.8262 725 727 1341.653684 1341.694551
9833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2012277125453_llc.fits 0 0 4 3 21.42990803 0.947266034 0.435 14.393 0.000699699 96_0 96 0.1578 165 170 1333.58185665 1333.68402468
9833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2012277125453_llc.fits 0 0 4 3 21.42990803 0.947266034 0.435 14.393 0.000699699 96_1 96 0.1578 165 170 1355.01185665 1355.11402468
8474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2012004120508_llc.fits 0 0 4 4 39.85496266 0.985852584 0.494 14.982 0.000839662 97_0 97 0.5043 984 989 1062.158972 1062.261136
10936170 /raw/kepler/lightcurves/0109/010936170/kplr010936170-2010265121752_llc.fits 0 0 4 5 20.17755628 0.700379656 0.51 15.046 0.000974422 98_0 98 0.6763 668 672 576.37377 576.4555057
9225647 /raw/kepler/lightcurves/0092/009225647/kplr009225647-2010355172524_llc.fits 0 0 4 6 29.44870916 0.695747402 0.605 13.919 0.001198601 99_0 99 0.7643 1102 1107 668.4256875 668.5278514
5265188 /raw/kepler/lightcurves/0052/005265188/kplr005265188-2012179063303_llc.fits 0 0 4 7 3.129862204 0.743263888 0.565 14.786 0.001329611 100_0 100 0.8474 129 133 1189.21454661 1189.29628413
5265188 /raw/kepler/lightcurves/0052/005265188/kplr005265188-2012179063303_llc.fits 0 0 4 7 3.129862204 0.743263888 0.565 14.786 0.001329611 100_1 100 0.8474 129 133 1192.34454661 1192.42628413
5265188 /raw/kepler/lightcurves/0052/005265188/kplr005265188-2012179063303_llc.fits 0 0 4 7 3.129862204 0.743263888 0.565 14.786 0.001329611 100_2 100 0.8474 129 133 1195.47454661 1195.55628413
5265188 /raw/kepler/lightcurves/0052/005265188/kplr005265188-2012179063303_llc.fits 0 0 4 7 3.129862204 0.743263888 0.565 14.786 0.001329611 100_3 100 0.8474 129 133 1198.60454661 1198.68628413
5265188 /raw/kepler/lightcurves/0052/005265188/kplr005265188-2012179063303_llc.fits 0 0 4 7 3.129862204 0.743263888 0.565 14.786 0.001329611 100_4 100 0.8474 129 133 1201.73454661 1201.81628413
5265188 /raw/kepler/lightcurves/0052/005265188/kplr005265188-2012179063303_llc.fits 0 0 4 7 3.129862204 0.743263888 0.565 14.786 0.001329611 100_5 100 0.8474 129 133 1204.86454661 1204.94628413
